invoice_id,invoice_number,invoice_date,due_date,vendor_id,vendor_name,vendor_email,vendor_address,purchase_order_number,item_description,quantity,unit_price,subtotal,tax_amount,discount,total_amount,currency,currency_change_flag,bank_account_number,bank_name,payment_method,duplicate_invoice,bank_changed,vendor_avg_amount,amount_ratio,invoice_frequency_last30days,vendor_risk_score,days_since_last_invoice,is_new_vendor,fraud_label
INV-ADD-17,INVNO-ADD-7925,2025-12-13,2026-01-12,V-457,Sunrise Traders,vendor@example.com,Hyderabad Logistics Park,PO-9623,Plastic Containers,17,236,4012,254.59,27,4239.59,INR,0,9876543210,HDFC Bank,Wire,0,0,65832,0.06,3,0.14,80,0,0
INV-10230,INVNO-8064,2026-05-09,2026-06-08,V-141,Vertex Components,vertexcomponents@example.com,Bangalore Tech Zone,PO-5956,Industrial Tools,356,413,147028,21910.84,732,168206.84,EUR,1,8529637410,Axis Bank,UPI,0,0,67081,2.51,4,0.63,13,1,0
INV-10378,INVNO-4021,2026-03-06,2026-04-05,V-627,Delta Electronics,deltaelectronics@example.com,Bangalore Tech Zone,PO-9556,Steel Sheets,91,510,46410,7327.59,804,52933.59,USD,1,9876543210,IndusInd Bank,Bank Transfer,0,0,76737,0.69,10,0.22,111,0,0
INV-10288,INVNO-9464,2025-02-10,2025-03-12,V-442,ABC Steel,abcsteel@example.com,Hyderabad Logistics Park,PO-8773,Electronic Components,45,626,28170,2001.99,1053,29118.99,EUR,1,1234567890,State Bank,UPI,0,1,48320,0.6,5,0.42,-40,0,1
INV-10418,INVNO-7322,2025-05-17,2025-06-16,V-877,Vertex Components,vertexcomponents@example.com,Chennai Port District,PO-6037,Steel Sheets,21,1793,37653,2589.78,55,40187.78,USD,0,8529637410,Axis Bank,Cheque,1,1,75967,0.53,7,0.31,-99,1,1
INV-10391,INVNO-6990,2025-03-24,2025-04-23,V-373,Delta Electronics,deltaelectronics@example.com,Pune Manufacturing Hub,PO-5197,Steel Sheets,203,1870,379610,68315.02,582,447343.02,INR,1,3216549870,Axis Bank,Wire,0,0,69082,6.48,8,0.19,-163,0,1
INV-10592,INVNO-5722,2025-12-13,2026-01-12,V-890,Delta Electronics,deltaelectronics@example.com,Delhi Business Park,PO-9109,Office Equipment,129,290,37410,5729.07,359,42780.07,EUR,0,7418529630,State Bank,UPI,1,0,70438,0.61,3,0.51,-140,0,1
INV-ADD-162,INVNO-ADD-4573,2025-08-04,2025-09-03,V-307,Delta Electronics,vendor@example.com,Pune Manufacturing Hub,PO-6137,Packaging Materials,104,817,84968,5359.3,189,90138.3,USD,0,7539514560,ICICI Bank,Cheque,0,0,50132,1.8,1,0.32,80,0,0
INV-ADD-86,INVNO-ADD-4751,2025-06-06,2025-07-06,V-667,ABC Steel,vendor@example.com,Delhi Business Park,PO-8533,Machine Spare Parts,99,1214,120186,9703.39,832,129057.39,EUR,0,8529637410,Axis Bank,Wire,0,0,59923,2.15,2,0.23,41,0,0
INV-10647,INVNO-6408,2025-02-26,2025-03-28,V-826,Global Plastics,globalplastics@example.com,Delhi Business Park,PO-8729,Office Equipment,117,693,81081,8304.42,1246,88139.42,USD,1,7418529630,State Bank,UPI,0,0,47617,1.85,5,0.67,-391,0,1
INV-ADD-152,INVNO-ADD-7463,2026-02-24,2026-03-26,V-743,ABC Steel,vendor@example.com,Pune Manufacturing Hub,PO-1578,Plastic Containers,103,1467,151101,12561.49,107,163555.49,INR,0,7539514560,HDFC Bank,Wire,0,0,62218,2.63,3,0.24,67,0,0
INV-10520,INVNO-5482,2026-01-13,2026-02-12,V-294,Delta Electronics,deltaelectronics@example.com,Ahmedabad Trade Center,PO-8804,Steel Sheets,373,1424,531152,44956.94,1943,574165.94,EUR,0,9876543210,Axis Bank,Cheque,0,1,76064,7.55,4,0.54,-31,1,1
INV-10064,INVNO-5322,2026-03-19,2026-04-18,V-878,Global Plastics,globalplastics@example.com,Hyderabad Logistics Park,PO-8651,Plastic Containers,399,620,247380,43537.19,1291,289626.19,USD,1,7539514560,Kotak Bank,Wire,1,1,73689,3.93,1,0.5,15,1,1
INV-10014,INVNO-3482,2025-09-18,2025-10-18,V-184,Sunrise Traders,sunrisetraders@example.com,Pune Manufacturing Hub,PO-9950,Industrial Tools,387,1878,726786,70611.38,1309,796088.38,INR,1,8529637410,Kotak Bank,Bank Transfer,0,1,65836,12.09,4,0.28,-226,0,1
INV-ADD-180,INVNO-ADD-8537,2025-02-05,2025-03-07,V-146,Sunrise Traders,vendor@example.com,Delhi Business Park,PO-9156,Office Equipment,70,580,40600,4269.53,1271,43598.53,INR,0,7418529630,State Bank,UPI,0,0,69111,0.63,3,0.13,57,0,0
INV-ADD-64,INVNO-ADD-3023,2025-10-11,2025-11-10,V-282,Prime Packaging,vendor@example.com,Ahmedabad Trade Center,PO-7048,Office Equipment,171,921,157491,15451.37,625,172317.37,EUR,0,1234567890,ICICI Bank,Bank Transfer,0,0,77283,2.23,3,0.21,48,0,0
INV-10492,INVNO-6529,2026-04-30,2026-05-30,V-820,Omega Supplies,omegasupplies@example.com,Pune Manufacturing Hub,PO-2860,Electronic Components,176,1386,243936,35068.44,1034,277970.44,USD,0,3216549870,IndusInd Bank,Wire,0,0,59277,4.69,10,0.46,450,0,0
INV-10379,INVNO-7303,2026-05-15,2026-06-14,V-270,Delta Electronics,deltaelectronics@example.com,Bangalore Tech Zone,PO-4539,Transport Services,129,1379,177891,26306.34,679,203518.34,EUR,0,4567891230,State Bank,Cheque,1,0,71188,2.86,10,0.87,70,0,1
INV-10187,INVNO-2544,2025-02-07,2025-03-09,V-778,Global Plastics,globalplastics@example.com,Bangalore Tech Zone,PO-5990,Steel Sheets,21,1361,28581,1940.11,912,29609.11,USD,1,1593572580,HDFC Bank,UPI,0,0,60415,0.49,6,0.83,-308,0,1
INV-10763,INVNO-8705,2025-04-27,2025-05-27,V-563,Global Plastics,globalplastics@example.com,Pune Manufacturing Hub,PO-1767,Machine Spare Parts,263,358,94154,12429.92,1188,105395.92,EUR,1,3216549870,IndusInd Bank,Bank Transfer,0,0,44055,2.39,2,0.77,-135,0,1
INV-10216,INVNO-4424,2025-11-20,2025-12-20,V-953,ABC Steel,abcsteel@example.com,Bangalore Tech Zone,PO-5960,Electronic Components,270,708,191160,25548.31,236,216472.31,USD,0,4567891230,HDFC Bank,Wire,0,1,66763,3.24,6,0.87,210,0,1
INV-10791,INVNO-4768,2025-05-04,2025-06-03,V-351,Omega Supplies,omegasupplies@example.com,Hyderabad Logistics Park,PO-8483,Industrial Tools,200,356,71200,6578.45,1119,76659.45,INR,1,3216549870,Axis Bank,Wire,1,0,74907,1.02,5,0.62,-299,0,1
INV-ADD-76,INVNO-ADD-5468,2025-04-12,2025-05-12,V-483,ABC Steel,vendor@example.com,Pune Manufacturing Hub,PO-2020,Transport Services,195,1111,216645,18260.98,77,234828.98,EUR,0,3216549870,State Bank,Cheque,0,0,42270,5.56,2,0.34,66,0,0
INV-10878,INVNO-1622,2025-05-13,2025-06-12,V-398,Global Plastics,globalplastics@example.com,Ahmedabad Trade Center,PO-1746,Transport Services,214,273,58422,8179.36,895,65706.36,USD,1,7539514560,Axis Bank,UPI,1,1,78232,0.84,7,0.27,-84,0,1
INV-10337,INVNO-7725,2026-04-23,2026-05-23,V-959,Prime Packaging,primepackaging@example.com,Ahmedabad Trade Center,PO-4213,Electronic Components,245,1480,362600,41417.38,1648,402369.38,USD,0,9876543210,Axis Bank,Wire,0,1,43064,9.34,8,0.65,78,1,1
INV-10719,INVNO-1371,2026-03-15,2026-04-14,V-550,Sunrise Traders,sunrisetraders@example.com,Ahmedabad Trade Center,PO-6258,Industrial Tools,50,572,28600,2462.84,675,30387.84,USD,0,1593572580,ICICI Bank,Wire,0,0,58096,0.52,6,0.11,60,0,0
INV-10295,INVNO-3120,2025-07-08,2025-08-07,V-726,Sunrise Traders,sunrisetraders@example.com,Bangalore Tech Zone,PO-9786,Electronic Components,282,1507,424974,45836.82,49,470761.82,EUR,1,1234567890,State Bank,UPI,0,0,73547,6.4,2,0.44,144,0,1
INV-ADD-16,INVNO-ADD-8843,2025-01-18,2025-02-17,V-730,Omega Supplies,vendor@example.com,Mumbai Industrial Area,PO-6373,Transport Services,80,364,29120,1687.81,261,30546.81,EUR,0,7539514560,ICICI Bank,Bank Transfer,0,0,65149,0.47,5,0.3,68,0,0
INV-ADD-275,INVNO-ADD-5350,2026-01-22,2026-02-21,V-182,Sunrise Traders,vendor@example.com,Mumbai Industrial Area,PO-8609,Industrial Tools,75,119,8925,1040.76,932,9033.76,INR,0,3216549870,ICICI Bank,Wire,0,0,60641,0.15,2,0.28,27,0,0
INV-10455,INVNO-1194,2026-04-22,2026-05-22,V-779,Vertex Components,vertexcomponents@example.com,Pune Manufacturing Hub,PO-5975,Steel Sheets,61,1796,109556,14586.39,1925,122217.39,USD,0,8529637410,IndusInd Bank,UPI,0,1,42132,2.9,10,0.66,-15,0,1
INV-ADD-397,INVNO-ADD-3722,2025-07-04,2025-08-03,V-198,Vertex Components,vendor@example.com,Delhi Business Park,PO-5876,Packaging Materials,96,196,18816,1728.62,640,19904.62,EUR,0,1593572580,State Bank,Bank Transfer,0,0,40189,0.5,1,0.15,84,0,0
INV-10815,INVNO-1083,2025-03-12,2025-04-11,V-403,Vertex Components,vertexcomponents@example.com,Chennai Port District,PO-9263,Steel Sheets,172,585,100620,10812.65,831,110601.65,INR,1,4567891230,Kotak Bank,Cheque,0,1,41369,2.67,4,0.47,-77,0,1
INV-10269,INVNO-3730,2026-04-06,2026-05-06,V-739,Vertex Components,vertexcomponents@example.com,Hyderabad Logistics Park,PO-1633,Machine Spare Parts,379,1597,605263,61686.8,930,666019.8,INR,1,7539514560,HDFC Bank,Wire,0,0,77895,8.55,8,0.3,318,0,1
INV-10995,INVNO-2268,2026-01-16,2026-02-15,V-519,Vertex Components,vertexcomponents@example.com,Mumbai Industrial Area,PO-5760,Machine Spare Parts,226,599,135374,12370.8,951,146793.8,EUR,1,8529637410,ICICI Bank,Cheque,0,0,47201,3.11,7,0.34,-83,0,1
INV-10201,INVNO-5250,2025-01-31,2025-03-02,V-570,Global Plastics,globalplastics@example.com,Bangalore Tech Zone,PO-5247,Industrial Tools,310,1632,505920,37726.56,1667,541979.56,EUR,1,4567891230,Axis Bank,Wire,1,0,58633,9.24,2,0.47,-32,1,1
INV-10161,INVNO-5145,2026-03-05,2026-04-04,V-468,Metro Logistics,metrologistics@example.com,Bangalore Tech Zone,PO-4025,Electronic Components,48,1508,72384,7352.44,639,79097.44,EUR,1,4567891230,ICICI Bank,Bank Transfer,1,0,42789,1.85,6,0.84,245,1,1
INV-10729,INVNO-5741,2025-07-25,2025-08-24,V-709,Omega Supplies,omegasupplies@example.com,Hyderabad Logistics Park,PO-9663,Transport Services,25,774,19350,2592.63,481,21461.63,USD,0,4567891230,HDFC Bank,Wire,0,0,55812,0.38,5,0.51,162,0,0
INV-10401,INVNO-7632,2026-03-25,2026-04-24,V-723,Vertex Components,vertexcomponents@example.com,Ahmedabad Trade Center,PO-7563,Packaging Materials,85,1300,110500,15418.74,1428,124490.74,INR,1,7539514560,State Bank,Wire,0,0,65509,1.9,1,0.7,267,0,0
INV-10702,INVNO-8408,2025-08-17,2025-09-16,V-253,Omega Supplies,omegasupplies@example.com,Bangalore Tech Zone,PO-5473,Plastic Containers,265,303,80295,5699.53,791,85203.53,EUR,1,4567891230,ICICI Bank,Wire,1,0,44152,1.93,6,0.8,-220,0,1
INV-ADD-129,INVNO-ADD-8715,2025-01-19,2025-02-18,V-824,Omega Supplies,vendor@example.com,Bangalore Tech Zone,PO-3414,Transport Services,110,604,66440,4449.51,704,70185.51,INR,0,7539514560,State Bank,UPI,0,0,44609,1.57,5,0.22,43,0,0
INV-10565,INVNO-8861,2025-08-06,2025-09-05,V-690,Vertex Components,vertexcomponents@example.com,Bangalore Tech Zone,PO-4128,Packaging Materials,286,1591,455026,71357.63,803,525580.63,USD,0,9876543210,IndusInd Bank,Bank Transfer,0,1,68861,7.63,7,0.37,33,0,1
INV-ADD-21,INVNO-ADD-9519,2025-06-20,2025-07-20,V-532,Global Plastics,vendor@example.com,Ahmedabad Trade Center,PO-3033,Plastic Containers,67,151,10117,1013.22,293,10837.22,USD,0,3216549870,ICICI Bank,Bank Transfer,0,0,72872,0.15,1,0.27,46,0,0
INV-ADD-25,INVNO-ADD-2708,2025-08-25,2025-09-24,V-703,Omega Supplies,vendor@example.com,Delhi Business Park,PO-6340,Plastic Containers,196,982,192472,21293.27,502,213263.27,USD,0,1593572580,Axis Bank,Cheque,0,0,64895,3.29,4,0.23,46,0,0
INV-ADD-104,INVNO-ADD-8005,2025-09-08,2025-10-08,V-974,Global Plastics,vendor@example.com,Delhi Business Park,PO-9239,Industrial Tools,199,688,136912,14907.36,420,151399.36,INR,0,7418529630,IndusInd Bank,Bank Transfer,0,0,41967,3.61,3,0.14,74,0,0
INV-10205,INVNO-5488,2025-07-14,2025-08-13,V-415,Metro Logistics,metrologistics@example.com,Delhi Business Park,PO-6856,Packaging Materials,209,1176,245784,14894.8,1179,259499.8,EUR,1,7418529630,HDFC Bank,Wire,1,0,67745,3.83,7,0.62,37,0,1
INV-10034,INVNO-1726,2026-04-09,2026-05-09,V-238,Sunrise Traders,sunrisetraders@example.com,Delhi Business Park,PO-1133,Transport Services,213,1484,316092,40067.9,696,355463.9,INR,1,3216549870,IndusInd Bank,Bank Transfer,0,1,58947,6.03,1,0.57,249,0,1
INV-10775,INVNO-6809,2025-10-12,2025-11-11,V-243,Vertex Components,vertexcomponents@example.com,Mumbai Industrial Area,PO-4127,Transport Services,300,699,209700,24174.25,101,233773.25,EUR,1,3216549870,ICICI Bank,Cheque,0,0,73789,3.17,8,0.26,-162,1,1
INV-10508,INVNO-7365,2026-05-06,2026-06-05,V-180,Metro Logistics,metrologistics@example.com,Mumbai Industrial Area,PO-5047,Steel Sheets,38,643,24434,3234.56,118,27550.56,USD,1,1593572580,ICICI Bank,Wire,0,1,40146,0.69,6,0.24,205,0,1
INV-ADD-379,INVNO-ADD-8906,2025-06-29,2025-07-29,V-181,Global Plastics,vendor@example.com,Chennai Port District,PO-6879,Industrial Tools,96,734,70464,6905.76,109,77260.76,USD,0,1234567890,IndusInd Bank,Bank Transfer,0,0,53512,1.44,4,0.11,74,0,0
INV-10091,INVNO-5600,2026-04-09,2026-05-09,V-422,Global Plastics,globalplastics@example.com,Hyderabad Logistics Park,PO-4959,Plastic Containers,387,1929,746523,65196.67,1340,810379.67,EUR,1,8529637410,HDFC Bank,Wire,0,0,65223,12.42,4,0.36,285,0,1
INV-10897,INVNO-1871,2025-10-15,2025-11-14,V-713,Sunrise Traders,sunrisetraders@example.com,Ahmedabad Trade Center,PO-7172,Transport Services,162,488,79056,12621.35,1575,90102.35,INR,1,8529637410,ICICI Bank,Wire,0,1,60474,1.49,2,0.77,-170,0,1
INV-10564,INVNO-6408,2025-07-27,2025-08-26,V-906,Metro Logistics,metrologistics@example.com,Ahmedabad Trade Center,PO-8831,Plastic Containers,394,1273,501562,53681.46,236,555007.46,INR,0,8529637410,IndusInd Bank,UPI,0,0,48977,11.33,7,0.52,-194,0,1
INV-10776,INVNO-5804,2025-04-17,2025-05-17,V-970,Metro Logistics,metrologistics@example.com,Chennai Port District,PO-4985,Office Equipment,129,198,25542,2270.31,1000,26812.31,USD,1,1234567890,Kotak Bank,Wire,1,1,57754,0.46,4,0.86,-295,0,1
INV-10241,INVNO-1185,2026-01-02,2026-02-01,V-809,Sunrise Traders,sunrisetraders@example.com,Chennai Port District,PO-5837,Steel Sheets,108,975,105300,9307.64,448,114159.64,EUR,1,8529637410,HDFC Bank,Wire,0,1,74823,1.53,1,0.87,-32,1,1
INV-10013,INVNO-1209,2025-09-08,2025-10-08,V-606,Metro Logistics,metrologistics@example.com,Mumbai Industrial Area,PO-6031,Machine Spare Parts,63,1893,119259,13508.98,555,132212.98,EUR,1,1593572580,HDFC Bank,Cheque,0,0,75644,1.75,8,0.82,49,0,1
INV-10315,INVNO-9581,2025-09-09,2025-10-09,V-516,Prime Packaging,primepackaging@example.com,Mumbai Industrial Area,PO-9928,Steel Sheets,189,1161,219429,22774.02,1312,240891.02,INR,1,4567891230,HDFC Bank,UPI,0,1,50198,4.8,1,0.24,178,0,1
INV-10600,INVNO-8193,2025-11-02,2025-12-02,V-362,Metro Logistics,metrologistics@example.com,Pune Manufacturing Hub,PO-6170,Plastic Containers,95,512,48640,8710.31,1507,55843.31,USD,1,8529637410,Kotak Bank,Wire,0,1,64940,0.86,10,0.13,187,0,1
INV-10387,INVNO-5454,2025-02-26,2025-03-28,V-830,Sunrise Traders,sunrisetraders@example.com,Mumbai Industrial Area,PO-7105,Steel Sheets,61,1079,65819,9533.36,1571,73781.36,INR,1,1234567890,IndusInd Bank,UPI,0,0,52695,1.4,4,0.61,-289,0,1
INV-ADD-297,INVNO-ADD-5399,2025-04-30,2025-05-30,V-215,Vertex Components,vendor@example.com,Bangalore Tech Zone,PO-4780,Office Equipment,150,1379,206850,22181.06,1474,227557.06,INR,0,8529637410,ICICI Bank,Wire,0,0,45904,4.96,1,0.2,87,0,0
INV-10166,INVNO-2062,2025-07-27,2025-08-26,V-859,Sunrise Traders,sunrisetraders@example.com,Chennai Port District,PO-6789,Office Equipment,265,143,37895,6159.68,1742,42312.68,EUR,1,1593572580,ICICI Bank,Cheque,0,1,55454,0.76,4,0.11,143,0,1
INV-10840,INVNO-7131,2025-03-09,2025-04-08,V-909,Prime Packaging,primepackaging@example.com,Mumbai Industrial Area,PO-3834,Electronic Components,235,1572,369420,27402.8,1139,395683.8,EUR,1,3216549870,IndusInd Bank,Cheque,0,0,77456,5.11,3,0.51,9,1,1
INV-10020,INVNO-8048,2026-04-12,2026-05-12,V-557,Sunrise Traders,sunrisetraders@example.com,Pune Manufacturing Hub,PO-3785,Office Equipment,5,1714,8570,1044.32,709,8905.32,EUR,1,7418529630,Axis Bank,Cheque,0,1,64565,0.14,2,0.62,206,0,1
INV-10646,INVNO-5085,2025-05-17,2025-06-16,V-914,Vertex Components,vertexcomponents@example.com,Chennai Port District,PO-4056,Machine Spare Parts,52,1747,90844,7466.68,107,98203.68,USD,0,3216549870,ICICI Bank,Wire,0,0,46375,2.12,5,0.8,-15,0,1
INV-ADD-154,INVNO-ADD-4989,2025-10-31,2025-11-30,V-302,ABC Steel,vendor@example.com,Mumbai Industrial Area,PO-4591,Transport Services,177,160,28320,2994.9,1416,29898.9,USD,0,1234567890,IndusInd Bank,Cheque,0,0,76332,0.39,4,0.12,59,0,0
INV-10831,INVNO-3414,2025-06-05,2025-07-05,V-481,Vertex Components,vertexcomponents@example.com,Mumbai Industrial Area,PO-3420,Steel Sheets,295,763,225085,22025.63,1617,245493.63,EUR,1,1593572580,HDFC Bank,Cheque,1,0,64934,3.78,8,0.82,104,0,1
INV-ADD-267,INVNO-ADD-1902,2025-11-20,2025-12-20,V-542,Global Plastics,vendor@example.com,Mumbai Industrial Area,PO-3963,Plastic Containers,20,678,13560,1400.3,43,14917.3,INR,0,1234567890,IndusInd Bank,Cheque,0,0,60233,0.25,3,0.39,67,0,0
INV-10562,INVNO-1268,2025-04-20,2025-05-20,V-863,Prime Packaging,primepackaging@example.com,Pune Manufacturing Hub,PO-1492,Transport Services,84,1625,136500,20208.48,94,156614.48,USD,0,8529637410,Axis Bank,UPI,0,0,51171,3.06,1,0.43,98,0,0
INV-ADD-364,INVNO-ADD-1867,2025-04-09,2025-05-09,V-296,ABC Steel,vendor@example.com,Chennai Port District,PO-2088,Electronic Components,8,416,3328,179.1,143,3364.1,USD,0,1234567890,Kotak Bank,Cheque,0,0,78221,0.04,4,0.38,82,0,0
INV-10686,INVNO-3726,2025-08-10,2025-09-09,V-894,Metro Logistics,metrologistics@example.com,Delhi Business Park,PO-6802,Machine Spare Parts,236,1299,306564,42297.48,1947,346914.48,EUR,1,9876543210,IndusInd Bank,UPI,0,0,44557,7.79,4,0.4,-201,0,1
INV-10957,INVNO-4298,2025-01-20,2025-02-19,V-970,Metro Logistics,metrologistics@example.com,Pune Manufacturing Hub,PO-1463,Industrial Tools,353,386,136258,13410.82,861,148807.82,INR,0,7418529630,ICICI Bank,Cheque,0,0,48216,3.09,9,0.84,-72,0,1
INV-10189,INVNO-1629,2025-06-02,2025-07-02,V-179,Sunrise Traders,sunrisetraders@example.com,Ahmedabad Trade Center,PO-2997,Steel Sheets,82,1251,102582,5378.0,577,107383.0,USD,0,3216549870,Axis Bank,Bank Transfer,0,1,41034,2.62,7,0.35,2,1,1
INV-10975,INVNO-9320,2025-07-06,2025-08-05,V-199,ABC Steel,abcsteel@example.com,Hyderabad Logistics Park,PO-2159,Electronic Components,2,166,332,52.95,475,-90.05,USD,0,4567891230,State Bank,Wire,1,1,69959,-0.0,9,0.28,-259,1,1
INV-10699,INVNO-3421,2025-08-27,2025-09-26,V-228,Vertex Components,vertexcomponents@example.com,Mumbai Industrial Area,PO-5046,Steel Sheets,187,242,45254,5343.92,268,50329.92,USD,0,1593572580,IndusInd Bank,Cheque,1,1,44881,1.12,2,0.51,-52,0,1
INV-10510,INVNO-8697,2025-07-06,2025-08-05,V-832,Omega Supplies,omegasupplies@example.com,Mumbai Industrial Area,PO-1751,Plastic Containers,153,796,121788,13710.45,34,135464.45,USD,0,8529637410,State Bank,UPI,0,0,66339,2.04,6,0.46,169,0,0
INV-ADD-82,INVNO-ADD-7051,2025-11-10,2025-12-10,V-334,Delta Electronics,vendor@example.com,Hyderabad Logistics Park,PO-8595,Steel Sheets,19,1096,20824,1948.63,67,22705.63,EUR,0,9876543210,Axis Bank,UPI,0,0,54836,0.41,4,0.16,68,0,0
INV-10474,INVNO-9135,2026-04-07,2026-05-07,V-598,ABC Steel,abcsteel@example.com,Hyderabad Logistics Park,PO-6030,Industrial Tools,32,958,30656,2680.13,1031,32305.13,USD,0,1593572580,HDFC Bank,Bank Transfer,0,0,56105,0.58,1,0.6,2,1,1
INV-10856,INVNO-5893,2026-01-06,2026-02-05,V-494,Global Plastics,globalplastics@example.com,Mumbai Industrial Area,PO-9945,Office Equipment,370,1125,416250,46179.47,1287,461142.47,USD,1,7539514560,IndusInd Bank,Wire,0,0,56783,8.12,5,0.72,214,0,1
INV-10747,INVNO-2582,2025-05-30,2025-06-29,V-442,Vertex Components,vertexcomponents@example.com,Mumbai Industrial Area,PO-3110,Steel Sheets,52,820,42640,4042.68,1278,45404.68,EUR,1,8529637410,HDFC Bank,Bank Transfer,0,0,62721,0.72,1,0.31,-94,1,1
INV-10252,INVNO-1907,2025-06-20,2025-07-20,V-533,Global Plastics,globalplastics@example.com,Mumbai Industrial Area,PO-1640,Packaging Materials,181,1121,202901,13034.13,1423,214512.13,INR,0,1593572580,HDFC Bank,UPI,1,0,72568,2.96,5,0.48,-69,1,1
INV-10021,INVNO-6820,2025-02-07,2025-03-09,V-522,Vertex Components,vertexcomponents@example.com,Chennai Port District,PO-5947,Steel Sheets,208,865,179920,12176.37,1639,190457.37,INR,1,3216549870,Kotak Bank,Wire,0,1,62896,3.03,2,0.65,-426,0,1
INV-ADD-337,INVNO-ADD-2353,2025-05-10,2025-06-09,V-343,Delta Electronics,vendor@example.com,Pune Manufacturing Hub,PO-1176,Office Equipment,83,910,75530,7089.33,1490,81129.33,USD,0,8529637410,IndusInd Bank,Wire,0,0,70775,1.15,1,0.15,78,0,0
INV-10459,INVNO-8508,2025-01-30,2025-03-01,V-432,Vertex Components,vertexcomponents@example.com,Pune Manufacturing Hub,PO-8889,Electronic Components,106,185,19610,2630.54,893,21347.54,INR,1,1234567890,IndusInd Bank,UPI,0,1,44079,0.48,7,0.19,-56,1,1
INV-ADD-184,INVNO-ADD-4790,2025-12-22,2026-01-21,V-189,Global Plastics,vendor@example.com,Pune Manufacturing Hub,PO-1460,Packaging Materials,68,713,48484,5388.8,129,53743.8,USD,0,8529637410,HDFC Bank,UPI,0,0,71508,0.75,1,0.13,27,0,0
INV-10276,INVNO-3186,2026-02-05,2026-03-07,V-169,Prime Packaging,primepackaging@example.com,Ahmedabad Trade Center,PO-4363,Electronic Components,235,918,215730,32508.84,55,248183.84,INR,1,1234567890,Kotak Bank,Bank Transfer,0,0,58099,4.27,6,0.83,202,0,1
INV-10955,INVNO-7159,2025-12-23,2026-01-22,V-369,ABC Steel,abcsteel@example.com,Ahmedabad Trade Center,PO-8760,Transport Services,28,565,15820,2572.56,1226,17166.56,USD,0,8529637410,Axis Bank,Cheque,0,0,55155,0.31,2,0.73,245,1,0
INV-ADD-215,INVNO-ADD-8245,2025-01-22,2025-02-21,V-910,Global Plastics,vendor@example.com,Hyderabad Logistics Park,PO-8917,Office Equipment,5,545,2725,274.42,542,2457.42,INR,0,9876543210,HDFC Bank,Wire,0,0,60925,0.04,1,0.33,74,0,0
INV-10385,INVNO-5568,2025-01-18,2025-02-17,V-368,Metro Logistics,metrologistics@example.com,Mumbai Industrial Area,PO-8076,Machine Spare Parts,23,1555,35765,5505.41,1502,39768.41,INR,0,7539514560,Axis Bank,Cheque,0,1,43198,0.92,4,0.3,-150,1,1
INV-10805,INVNO-7329,2026-02-05,2026-03-07,V-872,Prime Packaging,primepackaging@example.com,Ahmedabad Trade Center,PO-1697,Transport Services,268,1056,283008,31302.65,336,313974.65,USD,0,7418529630,IndusInd Bank,Wire,0,1,69162,4.54,10,0.21,59,0,1
INV-10343,INVNO-8264,2025-11-22,2025-12-22,V-303,Metro Logistics,metrologistics@example.com,Bangalore Tech Zone,PO-8621,Industrial Tools,211,1611,339921,47381.66,1004,386298.66,INR,0,1234567890,HDFC Bank,Cheque,0,1,46558,8.3,3,0.6,194,1,1
INV-10769,INVNO-9936,2025-09-11,2025-10-11,V-930,Global Plastics,globalplastics@example.com,Pune Manufacturing Hub,PO-9154,Industrial Tools,146,1019,148774,18597.49,774,166597.49,EUR,1,1234567890,State Bank,Cheque,0,0,56119,2.97,3,0.61,-111,0,1
INV-ADD-332,INVNO-ADD-3380,2025-12-23,2026-01-22,V-956,Global Plastics,vendor@example.com,Mumbai Industrial Area,PO-4990,Packaging Materials,1,1034,1034,119.04,181,972.04,INR,0,1593572580,IndusInd Bank,Cheque,0,0,79411,0.01,3,0.25,24,0,0
